claim_id,year,quarter,region,segment,claim_type,incurred_amount_eur,status,date_of_loss
CLM-11526,2025,2,Andalusia,Private Motor,Theft,525232.67,Open,08/05/2025
CLM-11527,2025,2,Basque Country,Commercial Fleet,Windscreen,71579.57,Closed,10/06/2025
CLM-11528,2025,2,Basque Country,Commercial Fleet,Theft,531798.61,Closed,26/05/2025
CLM-11529,2025,2,Basque Country,Motorcycle,Collision,959814.76,Open,15/05/2025
CLM-11530,2025,2,Basque Country,Private Motor,Third-party liability,498688.11,Open,29/06/2025
CLM-11531,2025,2,Basque Country,Private Motor,Collision,404124.29,Closed,29/05/2025
CLM-11532,2025,2,Basque Country,Private Motor,Collision,440752.3,Closed,26/05/2025
CLM-11533,2025,2,Basque Country,Private Motor,Weather damage,342047.3,Open,12/05/2025
CLM-11534,2025,2,Basque Country,Private Motor,Collision,538135.83,Closed,26/04/2025
CLM-11535,2025,2,Basque Country,Private Motor,Windscreen,69085.37,Closed,23/05/2025
CLM-11536,2025,2,Catalonia,Commercial Fleet,Third-party liability,763354.53,Open,08/05/2025
CLM-11537,2025,2,Catalonia,Commercial Fleet,Total loss,860194.11,Open,29/06/2025
CLM-11538,2025,2,Catalonia,Commercial Fleet,Theft,557600.56,Open,16/04/2025
CLM-11539,2025,2,Catalonia,Commercial Fleet,Collision,647735.58,Closed,24/06/2025
CLM-11540,2025,2,Catalonia,Commercial Fleet,Theft,1037804.77,Open,31/05/2025
CLM-11541,2025,2,Catalonia,Commercial Fleet,Theft,307795.14,Closed,07/05/2025
CLM-11542,2025,2,Catalonia,Commercial Fleet,Windscreen,20415.0,Closed,16/05/2025
CLM-11543,2025,2,Catalonia,Commercial Fleet,Collision,360368.24,Open,29/04/2025
CLM-11544,2025,2,Catalonia,Commercial Fleet,Third-party liability,620307.54,Closed,29/04/2025
CLM-11545,2025,2,Catalonia,Commercial Fleet,Weather damage,207495.33,Closed,27/05/2025
CLM-11546,2025,2,Catalonia,Commercial Fleet,Total loss,512919.8,Open,02/05/2025
CLM-11547,2025,2,Catalonia,Commercial Fleet,Collision,314748.02,Open,05/05/2025
CLM-11548,2025,2,Catalonia,Motorcycle,Theft,610192.66,Open,18/05/2025
CLM-11549,2025,2,Catalonia,Motorcycle,Third-party liability,508340.99,Closed,04/04/2025
CLM-11550,2025,2,Catalonia,Motorcycle,Collision,241001.84,Open,20/04/2025
CLM-11551,2025,2,Catalonia,Motorcycle,Collision,616894.42,Open,02/05/2025
CLM-11552,2025,2,Catalonia,Private Motor,Windscreen,103287.28,Closed,04/06/2025
CLM-11553,2025,2,Catalonia,Private Motor,Third-party liability,1166259.87,Closed,16/04/2025
CLM-11554,2025,2,Catalonia,Private Motor,Total loss,1604296.59,Open,01/06/2025
CLM-11555,2025,2,Catalonia,Private Motor,Collision,246311.1,Closed,22/04/2025
CLM-11556,2025,2,Catalonia,Private Motor,Weather damage,375411.22,Open,21/05/2025
CLM-11557,2025,2,Catalonia,Private Motor,Theft,429039.65,Closed,29/04/2025
CLM-11558,2025,2,Catalonia,Private Motor,Third-party liability,587930.13,Open,21/04/2025
CLM-11559,2025,2,Catalonia,Private Motor,Collision,147863.65,Open,05/05/2025
CLM-11560,2025,2,Catalonia,Private Motor,Theft,573250.83,Open,29/04/2025
CLM-11561,2025,2,Catalonia,Private Motor,Total loss,2211586.3,Open,13/06/2025
CLM-11562,2025,2,Catalonia,Private Motor,Windscreen,80744.08,Closed,23/05/2025
CLM-11563,2025,2,Catalonia,Private Motor,Collision,221216.47,Closed,03/06/2025
CLM-11564,2025,2,Catalonia,Private Motor,Collision,552707.4,Open,18/05/2025
CLM-11565,2025,2,Catalonia,Private Motor,Third-party liability,761395.0,Closed,18/04/2025
CLM-11566,2025,2,Catalonia,Private Motor,Collision,1467106.39,Open,25/05/2025
CLM-11567,2025,2,Catalonia,Private Motor,Collision,434062.27,Open,09/06/2025
CLM-11568,2025,2,Catalonia,Private Motor,Weather damage,139194.91,Closed,25/06/2025
CLM-11569,2025,2,Catalonia,Private Motor,Collision,481304.14,Open,20/05/2025
CLM-11570,2025,2,Catalonia,Private Motor,Third-party liability,1622507.89,Open,19/05/2025
CLM-11571,2025,2,Catalonia,Private Motor,Collision,350985.45,Closed,17/05/2025
CLM-11572,2025,2,Catalonia,Private Motor,Theft,578681.2,Closed,02/05/2025
CLM-11573,2025,2,Catalonia,Private Motor,Theft,353402.39,Open,30/04/2025
CLM-11574,2025,2,Catalonia,Private Motor,Total loss,968812.05,Open,26/06/2025
CLM-11575,2025,2,Catalonia,Private Motor,Theft,477560.6,Closed,15/06/2025
CLM-11576,2025,2,Galicia,Commercial Fleet,Weather damage,222297.3,Open,04/06/2025
CLM-11577,2025,2,Galicia,Commercial Fleet,Theft,767011.18,Closed,21/06/2025
CLM-11578,2025,2,Galicia,Motorcycle,Collision,514497.36,Open,29/05/2025
CLM-11579,2025,2,Galicia,Motorcycle,Collision,786308.64,Closed,10/04/2025
CLM-11580,2025,2,Galicia,Private Motor,Theft,484007.21,Open,28/06/2025
CLM-11581,2025,2,Galicia,Private Motor,Collision,263776.95,Open,30/05/2025
CLM-11582,2025,2,Galicia,Private Motor,Windscreen,31545.97,Closed,24/05/2025
CLM-11583,2025,2,Galicia,Private Motor,Windscreen,109897.21,Open,12/06/2025
CLM-11584,2025,2,Galicia,Private Motor,Windscreen,95809.97,Open,05/06/2025
CLM-11585,2025,2,Madrid,Commercial Fleet,Theft,217533.44,Closed,21/04/2025
CLM-11586,2025,2,Madrid,Commercial Fleet,Theft,330486.73,Open,14/06/2025
CLM-11587,2025,2,Madrid,Commercial Fleet,Collision,212781.61,Open,02/05/2025
CLM-11588,2025,2,Madrid,Commercial Fleet,Windscreen,39236.77,Open,28/05/2025
CLM-11589,2025,2,Madrid,Commercial Fleet,Weather damage,298475.23,Open,21/04/2025
CLM-11590,2025,2,Madrid,Commercial Fleet,Theft,246812.09,Closed,31/05/2025
CLM-11591,2025,2,Madrid,Commercial Fleet,Third-party liability,1140050.05,Closed,23/04/2025
CLM-11592,2025,2,Madrid,Commercial Fleet,Theft,289971.26,Closed,08/06/2025
CLM-11593,2025,2,Madrid,Commercial Fleet,Collision,352124.54,Closed,24/04/2025
CLM-11594,2025,2,Madrid,Commercial Fleet,Windscreen,37210.48,Closed,07/06/2025
CLM-11595,2025,2,Madrid,Commercial Fleet,Theft,529144.63,Closed,06/05/2025
CLM-11596,2025,2,Madrid,Commercial Fleet,Third-party liability,314790.26,Closed,18/05/2025
CLM-11597,2025,2,Madrid,Commercial Fleet,Third-party liability,651403.56,Closed,10/04/2025
CLM-11598,2025,2,Madrid,Commercial Fleet,Weather damage,188260.76,Open,13/05/2025
CLM-11599,2025,2,Madrid,Motorcycle,Theft,370883.78,Closed,02/04/2025
CLM-11600,2025,2,Madrid,Motorcycle,Collision,793461.24,Open,11/05/2025
CLM-11601,2025,2,Madrid,Private Motor,Collision,242981.81,Closed,01/04/2025
CLM-11602,2025,2,Madrid,Private Motor,Total loss,359414.82,Closed,31/05/2025
CLM-11603,2025,2,Madrid,Private Motor,Total loss,898978.9,Closed,05/04/2025
CLM-11604,2025,2,Madrid,Private Motor,Windscreen,122152.44,Open,24/05/2025
CLM-11605,2025,2,Madrid,Private Motor,Weather damage,160367.21,Closed,10/05/2025
CLM-11606,2025,2,Madrid,Private Motor,Theft,642668.89,Closed,09/06/2025
CLM-11607,2025,2,Madrid,Private Motor,Collision,394352.06,Closed,13/06/2025
CLM-11608,2025,2,Madrid,Private Motor,Weather damage,86373.17,Closed,10/06/2025
CLM-11609,2025,2,Madrid,Private Motor,Collision,129820.24,Open,04/04/2025
CLM-11610,2025,2,Madrid,Private Motor,Collision,606722.04,Closed,26/04/2025
CLM-11611,2025,2,Madrid,Private Motor,Collision,377989.22,Open,21/04/2025
CLM-11612,2025,2,Madrid,Private Motor,Weather damage,226630.0,Open,08/04/2025
CLM-11613,2025,2,Madrid,Private Motor,Weather damage,124283.58,Open,03/05/2025
CLM-11614,2025,2,Madrid,Private Motor,Collision,357055.02,Closed,02/04/2025
CLM-11615,2025,2,Madrid,Private Motor,Collision,368185.49,Closed,06/06/2025
CLM-11616,2025,2,Madrid,Private Motor,Theft,1066755.38,Closed,04/04/2025
CLM-11617,2025,2,Madrid,Private Motor,Collision,349284.24,Open,23/05/2025
CLM-11618,2025,2,Madrid,Private Motor,Total loss,398334.06,Open,29/06/2025
CLM-11619,2025,2,Madrid,Private Motor,Weather damage,225994.95,Open,17/05/2025
CLM-11620,2025,2,Madrid,Private Motor,Third-party liability,977821.3,Closed,29/06/2025
CLM-11621,2025,2,Madrid,Private Motor,Collision,100978.23,Closed,27/05/2025
CLM-11622,2025,2,Madrid,Private Motor,Total loss,1633517.06,Open,30/06/2025
CLM-11623,2025,2,Madrid,Private Motor,Collision,237198.24,Open,29/06/2025
CLM-11624,2025,2,Madrid,Private Motor,Third-party liability,551521.37,Open,29/06/2025
CLM-11625,2025,2,Madrid,Private Motor,Collision,194134.18,Closed,12/04/2025
CLM-11626,2025,2,Madrid,Private Motor,Total loss,904267.6,Open,04/04/2025
CLM-11627,2025,2,Madrid,Private Motor,Third-party liability,676303.6,Open,15/04/2025
CLM-11628,2025,2,Madrid,Private Motor,Collision,296267.15,Open,01/06/2025
CLM-11629,2025,2,Madrid,Private Motor,Collision,321273.21,Closed,07/04/2025
CLM-11630,2025,2,Valencia,Commercial Fleet,Windscreen,43864.17,Open,24/06/2025
CLM-11631,2025,2,Valencia,Commercial Fleet,Weather damage,196281.97,Closed,22/06/2025
CLM-11632,2025,2,Valencia,Commercial Fleet,Theft,256797.64,Open,15/04/2025
CLM-11633,2025,2,Valencia,Commercial Fleet,Collision,217461.67,Closed,12/06/2025
CLM-11634,2025,2,Valencia,Commercial Fleet,Third-party liability,776483.62,Closed,24/05/2025
CLM-11635,2025,2,Valencia,Commercial Fleet,Third-party liability,1316080.39,Closed,25/06/2025
CLM-11636,2025,2,Valencia,Commercial Fleet,Weather damage,349829.69,Closed,23/05/2025
CLM-11637,2025,2,Valencia,Commercial Fleet,Third-party liability,902259.64,Open,02/05/2025
CLM-11638,2025,2,Valencia,Private Motor,Third-party liability,648045.93,Closed,20/05/2025
CLM-11639,2025,2,Valencia,Private Motor,Theft,565608.99,Open,28/05/2025
CLM-11640,2025,2,Valencia,Private Motor,Collision,478253.02,Closed,15/06/2025
CLM-11641,2025,2,Valencia,Private Motor,Third-party liability,900633.63,Open,15/05/2025
CLM-11642,2025,2,Valencia,Private Motor,Third-party liability,559301.88,Closed,25/06/2025
CLM-11643,2025,2,Valencia,Private Motor,Total loss,664274.81,Closed,08/05/2025
CLM-11644,2025,2,Valencia,Private Motor,Third-party liability,779439.37,Open,10/05/2025
CLM-11645,2025,2,Valencia,Private Motor,Third-party liability,434094.63,Open,12/05/2025
CLM-11646,2025,2,Valencia,Private Motor,Weather damage,458373.0,Open,25/04/2025
CLM-11647,2025,2,Valencia,Private Motor,Theft,542062.72,Closed,19/05/2025
CLM-11648,2025,2,Valencia,Private Motor,Third-party liability,469281.19,Closed,19/04/2025
CLM-11649,2025,2,Valencia,Private Motor,Windscreen,114860.02,Closed,12/06/2025
CLM-11650,2025,2,Valencia,Private Motor,Third-party liability,1429219.77,Closed,09/04/2025
CLM-11651,2025,2,Valencia,Private Motor,Theft,398661.96,Closed,09/06/2025
CLM-11652,2025,2,Valencia,Private Motor,Total loss,721799.91,Open,21/06/2025
CLM-11653,2025,2,Valencia,Private Motor,Collision,245507.02,Open,11/04/2025
CLM-11654,2025,2,Valencia,Private Motor,Windscreen,74324.16,Closed,20/05/2025
CLM-11655,2025,3,Andalusia,Commercial Fleet,Collision,262189.46,Closed,10/07/2025
CLM-11656,2025,3,Andalusia,Commercial Fleet,Collision,113746.39,Closed,17/08/2025
CLM-11657,2025,3,Andalusia,Commercial Fleet,Third-party liability,713323.62,Open,18/08/2025
CLM-11658,2025,3,Andalusia,Commercial Fleet,Collision,238177.27,Closed,21/08/2025
CLM-11659,2025,3,Andalusia,Commercial Fleet,Third-party liability,1393145.87,Closed,18/08/2025
CLM-11660,2025,3,Andalusia,Commercial Fleet,Total loss,1024147.67,Closed,26/07/2025
CLM-11661,2025,3,Andalusia,Commercial Fleet,Third-party liability,361979.23,Closed,23/08/2025
CLM-11662,2025,3,Andalusia,Commercial Fleet,Total loss,1224883.15,Closed,15/07/2025
CLM-11663,2025,3,Andalusia,Commercial Fleet,Collision,154059.54,Open,18/09/2025
CLM-11664,2025,3,Andalusia,Commercial Fleet,Windscreen,45824.91,Closed,05/08/2025
CLM-11665,2025,3,Andalusia,Commercial Fleet,Third-party liability,948853.76,Closed,07/09/2025
CLM-11666,2025,3,Andalusia,Commercial Fleet,Third-party liability,837808.07,Closed,23/08/2025
CLM-11667,2025,3,Andalusia,Commercial Fleet,Collision,315341.48,Open,28/09/2025
CLM-11668,2025,3,Andalusia,Private Motor,Theft,367152.33,Closed,12/08/2025
CLM-11669,2025,3,Andalusia,Private Motor,Theft,231852.63,Closed,29/08/2025
CLM-11670,2025,3,Andalusia,Private Motor,Third-party liability,1143951.02,Closed,03/08/2025
CLM-11671,2025,3,Andalusia,Private Motor,Theft,370389.87,Open,21/07/2025
CLM-11672,2025,3,Andalusia,Private Motor,Collision,559239.8,Open,22/07/2025
CLM-11673,2025,3,Andalusia,Private Motor,Collision,224028.71,Closed,02/07/2025
CLM-11674,2025,3,Andalusia,Private Motor,Total loss,826242.83,Closed,21/07/2025
CLM-11675,2025,3,Andalusia,Private Motor,Total loss,1451761.23,Closed,20/09/2025
CLM-11676,2025,3,Andalusia,Private Motor,Collision,510641.62,Closed,10/08/2025
CLM-11677,2025,3,Andalusia,Private Motor,Third-party liability,673959.88,Open,11/07/2025
CLM-11678,2025,3,Andalusia,Private Motor,Third-party liability,821516.95,Closed,14/07/2025
CLM-11679,2025,3,Andalusia,Private Motor,Theft,235181.57,Closed,05/07/2025
CLM-11680,2025,3,Andalusia,Private Motor,Theft,441405.27,Closed,02/09/2025
CLM-11681,2025,3,Andalusia,Private Motor,Theft,696815.33,Open,10/08/2025
CLM-11682,2025,3,Andalusia,Private Motor,Theft,302060.63,Open,21/09/2025
CLM-11683,2025,3,Andalusia,Private Motor,Total loss,1789550.54,Closed,21/09/2025
CLM-11684,2025,3,Andalusia,Private Motor,Collision,617817.08,Open,16/07/2025
CLM-11685,2025,3,Andalusia,Private Motor,Third-party liability,899600.5,Open,18/07/2025
CLM-11686,2025,3,Andalusia,Private Motor,Collision,250907.92,Open,22/08/2025
CLM-11687,2025,3,Andalusia,Private Motor,Theft,587297.26,Open,27/07/2025
CLM-11688,2025,3,Andalusia,Private Motor,Collision,293976.29,Open,29/08/2025
CLM-11689,2025,3,Basque Country,Commercial Fleet,Collision,219487.45,Closed,06/09/2025
CLM-11690,2025,3,Basque Country,Commercial Fleet,Theft,265104.14,Closed,07/07/2025
CLM-11691,2025,3,Basque Country,Commercial Fleet,Third-party liability,814231.33,Closed,22/07/2025
CLM-11692,2025,3,Basque Country,Motorcycle,Collision,546853.3,Open,19/07/2025
CLM-11693,2025,3,Basque Country,Private Motor,Weather damage,262396.58,Closed,05/08/2025
CLM-11694,2025,3,Basque Country,Private Motor,Collision,418299.56,Open,25/08/2025
CLM-11695,2025,3,Basque Country,Private Motor,Windscreen,74820.73,Open,12/07/2025
CLM-11696,2025,3,Basque Country,Private Motor,Third-party liability,476705.1,Closed,24/08/2025
CLM-11697,2025,3,Basque Country,Private Motor,Collision,469214.79,Open,18/08/2025
CLM-11698,2025,3,Basque Country,Private Motor,Windscreen,37311.04,Open,03/09/2025
CLM-11699,2025,3,Basque Country,Private Motor,Weather damage,344897.05,Open,11/09/2025
CLM-11700,2025,3,Basque Country,Private Motor,Collision,554130.71,Open,29/08/2025
CLM-11701,2025,3,Basque Country,Private Motor,Third-party liability,1532762.22,Closed,08/07/2025
CLM-11702,2025,3,Basque Country,Private Motor,Third-party liability,891062.57,Closed,05/09/2025
CLM-11703,2025,3,Basque Country,Private Motor,Windscreen,71759.98,Closed,20/07/2025
CLM-11704,2025,3,Basque Country,Private Motor,Theft,706061.4,Open,23/09/2025
CLM-11705,2025,3,Catalonia,Commercial Fleet,Total loss,408190.5,Open,14/08/2025
CLM-11706,2025,3,Catalonia,Commercial Fleet,Collision,412060.71,Closed,03/08/2025
CLM-11707,2025,3,Catalonia,Commercial Fleet,Collision,509656.31,Closed,21/08/2025
CLM-11708,2025,3,Catalonia,Commercial Fleet,Collision,375662.23,Open,02/09/2025
CLM-11709,2025,3,Catalonia,Commercial Fleet,Theft,905183.8,Open,17/07/2025
CLM-11710,2025,3,Catalonia,Commercial Fleet,Collision,202623.51,Closed,12/08/2025
CLM-11711,2025,3,Catalonia,Commercial Fleet,Third-party liability,873763.74,Open,03/08/2025
CLM-11712,2025,3,Catalonia,Commercial Fleet,Collision,389690.9,Open,18/08/2025
CLM-11713,2025,3,Catalonia,Commercial Fleet,Weather damage,180559.38,Closed,10/07/2025
CLM-11714,2025,3,Catalonia,Commercial Fleet,Total loss,916057.71,Closed,05/09/2025
CLM-11715,2025,3,Catalonia,Motorcycle,Collision,494762.09,Open,26/08/2025
CLM-11716,2025,3,Catalonia,Motorcycle,Collision,511031.63,Open,03/08/2025
CLM-11717,2025,3,Catalonia,Motorcycle,Windscreen,60820.93,Open,30/08/2025
CLM-11718,2025,3,Catalonia,Motorcycle,Collision,662661.54,Open,04/09/2025
CLM-11719,2025,3,Catalonia,Motorcycle,Third-party liability,1563744.59,Open,23/09/2025
CLM-11720,2025,3,Catalonia,Motorcycle,Theft,393222.44,Open,09/09/2025
CLM-11721,2025,3,Catalonia,Motorcycle,Third-party liability,1626206.47,Closed,05/09/2025
CLM-11722,2025,3,Catalonia,Private Motor,Third-party liability,1661041.94,Closed,06/07/2025
CLM-11723,2025,3,Catalonia,Private Motor,Weather damage,316864.15,Closed,18/08/2025
CLM-11724,2025,3,Catalonia,Private Motor,Collision,598364.24,Closed,24/08/2025
CLM-11725,2025,3,Catalonia,Private Motor,Collision,372281.86,Open,04/09/2025
CLM-11726,2025,3,Catalonia,Private Motor,Third-party liability,1004283.94,Closed,07/08/2025
CLM-11727,2025,3,Catalonia,Private Motor,Windscreen,50756.84,Closed,22/07/2025
CLM-11728,2025,3,Catalonia,Private Motor,Windscreen,71930.98,Open,03/07/2025
CLM-11729,2025,3,Catalonia,Private Motor,Collision,585730.75,Closed,05/09/2025
CLM-11730,2025,3,Catalonia,Private Motor,Collision,373853.23,Closed,03/07/2025
CLM-11731,2025,3,Catalonia,Private Motor,Windscreen,71734.76,Closed,20/08/2025
CLM-11732,2025,3,Catalonia,Private Motor,Third-party liability,631461.02,Closed,03/07/2025
CLM-11733,2025,3,Catalonia,Private Motor,Third-party liability,680764.46,Closed,01/08/2025
CLM-11734,2025,3,Catalonia,Private Motor,Theft,375701.9,Closed,21/09/2025
CLM-11735,2025,3,Catalonia,Private Motor,Collision,412224.14,Open,27/07/2025
CLM-11736,2025,3,Catalonia,Private Motor,Third-party liability,624928.4,Closed,30/08/2025
CLM-11737,2025,3,Catalonia,Private Motor,Collision,248297.3,Open,22/08/2025
CLM-11738,2025,3,Catalonia,Private Motor,Third-party liability,487845.84,Open,11/07/2025
CLM-11739,2025,3,Catalonia,Private Motor,Theft,501485.6,Closed,21/08/2025
CLM-11740,2025,3,Catalonia,Private Motor,Total loss,908791.54,Closed,07/09/2025
CLM-11741,2025,3,Catalonia,Private Motor,Total loss,3010551.9,Open,01/09/2025
CLM-11742,2025,3,Catalonia,Private Motor,Collision,363199.25,Closed,02/08/2025
CLM-11743,2025,3,Catalonia,Private Motor,Collision,391346.51,Open,30/08/2025
CLM-11744,2025,3,Catalonia,Private Motor,Windscreen,38463.06,Closed,10/08/2025
CLM-11745,2025,3,Catalonia,Private Motor,Collision,332749.36,Open,23/08/2025
CLM-11746,2025,3,Catalonia,Private Motor,Third-party liability,1001287.34,Closed,01/07/2025
CLM-11747,2025,3,Catalonia,Private Motor,Theft,648442.97,Open,03/07/2025
CLM-11748,2025,3,Catalonia,Private Motor,Windscreen,87017.1,Open,03/09/2025
CLM-11749,2025,3,Catalonia,Private Motor,Third-party liability,714248.29,Closed,13/07/2025
CLM-11750,2025,3,Catalonia,Private Motor,Collision,343832.13,Open,30/08/2025
CLM-11751,2025,3,Galicia,Commercial Fleet,Weather damage,286182.97,Closed,14/07/2025
CLM-11752,2025,3,Galicia,Commercial Fleet,Weather damage,209241.0,Closed,28/08/2025
CLM-11753,2025,3,Galicia,Commercial Fleet,Third-party liability,824789.66,Closed,17/08/2025
CLM-11754,2025,3,Galicia,Commercial Fleet,Collision,168484.35,Closed,23/07/2025
CLM-11755,2025,3,Galicia,Private Motor,Collision,132594.39,Closed,05/08/2025
CLM-11756,2025,3,Galicia,Private Motor,Collision,513350.15,Open,28/08/2025
CLM-11757,2025,3,Galicia,Private Motor,Theft,251055.41,Open,24/09/2025
CLM-11758,2025,3,Galicia,Private Motor,Total loss,1479759.2,Closed,20/08/2025
CLM-11759,2025,3,Galicia,Private Motor,Third-party liability,881364.26,Open,11/07/2025
CLM-11760,2025,3,Madrid,Commercial Fleet,Third-party liability,882332.52,Open,30/08/2025
CLM-11761,2025,3,Madrid,Commercial Fleet,Collision,301588.03,Open,16/07/2025
CLM-11762,2025,3,Madrid,Commercial Fleet,Collision,181843.66,Closed,05/09/2025
CLM-11763,2025,3,Madrid,Commercial Fleet,Third-party liability,624504.8,Closed,12/08/2025
CLM-11764,2025,3,Madrid,Commercial Fleet,Collision,159630.42,Open,22/09/2025
CLM-11765,2025,3,Madrid,Commercial Fleet,Third-party liability,453402.95,Closed,13/09/2025
CLM-11766,2025,3,Madrid,Commercial Fleet,Weather damage,341036.11,Open,14/09/2025
CLM-11767,2025,3,Madrid,Commercial Fleet,Third-party liability,1057669.05,Closed,11/08/2025
CLM-11768,2025,3,Madrid,Commercial Fleet,Windscreen,50258.62,Closed,10/08/2025
CLM-11769,2025,3,Madrid,Commercial Fleet,Theft,378033.16,Open,28/07/2025
CLM-11770,2025,3,Madrid,Commercial Fleet,Third-party liability,648691.28,Closed,23/09/2025
CLM-11771,2025,3,Madrid,Commercial Fleet,Total loss,603684.71,Closed,28/07/2025
CLM-11772,2025,3,Madrid,Commercial Fleet,Theft,443648.86,Closed,29/09/2025
CLM-11773,2025,3,Madrid,Commercial Fleet,Collision,601173.92,Open,05/07/2025
CLM-11774,2025,3,Madrid,Motorcycle,Collision,292727.59,Closed,22/09/2025
CLM-11775,2025,3,Madrid,Motorcycle,Theft,445552.57,Closed,11/08/2025
CLM-11776,2025,3,Madrid,Private Motor,Weather damage,181459.48,Closed,21/07/2025
CLM-11777,2025,3,Madrid,Private Motor,Third-party liability,876393.89,Closed,12/09/2025
CLM-11778,2025,3,Madrid,Private Motor,Third-party liability,491886.3,Closed,08/08/2025
CLM-11779,2025,3,Madrid,Private Motor,Total loss,1158939.88,Open,04/08/2025
CLM-11780,2025,3,Madrid,Private Motor,Collision,251651.66,Open,05/07/2025
CLM-11781,2025,3,Madrid,Private Motor,Collision,242463.39,Open,11/07/2025
CLM-11782,2025,3,Madrid,Private Motor,Collision,397277.88,Open,20/07/2025
CLM-11783,2025,3,Madrid,Private Motor,Third-party liability,300946.37,Open,27/09/2025
CLM-11784,2025,3,Madrid,Private Motor,Theft,646699.83,Closed,27/07/2025
CLM-11785,2025,3,Madrid,Private Motor,Collision,229901.85,Closed,17/09/2025
CLM-11786,2025,3,Madrid,Private Motor,Windscreen,35797.69,Closed,24/09/2025
CLM-11787,2025,3,Madrid,Private Motor,Total loss,1445685.15,Closed,11/09/2025
CLM-11788,2025,3,Madrid,Private Motor,Theft,722181.38,Open,14/09/2025
CLM-11789,2025,3,Madrid,Private Motor,Third-party liability,787459.77,Open,20/08/2025
CLM-11790,2025,3,Madrid,Private Motor,Collision,248138.88,Closed,18/08/2025
CLM-11791,2025,3,Madrid,Private Motor,Total loss,757894.65,Open,03/09/2025
CLM-11792,2025,3,Madrid,Private Motor,Theft,648188.86,Closed,11/07/2025
CLM-11793,2025,3,Madrid,Private Motor,Collision,469333.71,Closed,11/09/2025
CLM-11794,2025,3,Madrid,Private Motor,Collision,307848.86,Open,19/08/2025
CLM-11795,2025,3,Madrid,Private Motor,Third-party liability,461093.77,Open,09/09/2025
CLM-11796,2025,3,Madrid,Private Motor,Collision,362361.05,Closed,25/07/2025
CLM-11797,2025,3,Madrid,Private Motor,Weather damage,106917.11,Closed,13/07/2025
CLM-11798,2025,3,Madrid,Private Motor,Windscreen,27828.3,Open,11/08/2025
CLM-11799,2025,3,Madrid,Private Motor,Collision,601931.92,Closed,06/07/2025
CLM-11800,2025,3,Madrid,Private Motor,Weather damage,295482.34,Open,23/08/2025
CLM-11801,2025,3,Valencia,Commercial Fleet,Theft,725228.56,Closed,27/09/2025
CLM-11802,2025,3,Valencia,Commercial Fleet,Weather damage,338609.66,Open,26/08/2025
CLM-11803,2025,3,Valencia,Commercial Fleet,Third-party liability,1271225.21,Open,25/07/2025
CLM-11804,2025,3,Valencia,Commercial Fleet,Weather damage,183816.27,Open,19/08/2025
CLM-11805,2025,3,Valencia,Commercial Fleet,Theft,391435.39,Closed,27/08/2025
CLM-11806,2025,3,Valencia,Commercial Fleet,Windscreen,28722.29,Open,20/07/2025
CLM-11807,2025,3,Valencia,Motorcycle,Collision,150925.03,Closed,27/08/2025
CLM-11808,2025,3,Valencia,Motorcycle,Weather damage,309124.33,Closed,20/07/2025
CLM-11809,2025,3,Valencia,Motorcycle,Collision,828104.06,Closed,19/09/2025
CLM-11810,2025,3,Valencia,Motorcycle,Third-party liability,949864.27,Open,16/08/2025
CLM-11811,2025,3,Valencia,Private Motor,Total loss,920247.08,Closed,28/09/2025
CLM-11812,2025,3,Valencia,Private Motor,Third-party liability,742715.82,Closed,23/09/2025
CLM-11813,2025,3,Valencia,Private Motor,Collision,446874.07,Closed,15/07/2025
CLM-11814,2025,3,Valencia,Private Motor,Weather damage,315184.42,Open,28/08/2025
CLM-11815,2025,3,Valencia,Private Motor,Windscreen,89825.68,Closed,30/08/2025
CLM-11816,2025,3,Valencia,Private Motor,Windscreen,148770.6,Closed,10/08/2025
CLM-11817,2025,3,Valencia,Private Motor,Weather damage,219781.73,Closed,22/08/2025
CLM-11818,2025,3,Valencia,Private Motor,Weather damage,329197.87,Closed,24/07/2025
CLM-11819,2025,3,Valencia,Private Motor,Theft,356229.37,Closed,15/09/2025
CLM-11820,2025,3,Valencia,Private Motor,Weather damage,531284.04,Closed,17/09/2025
CLM-11821,2025,3,Valencia,Private Motor,Theft,350235.33,Open,29/08/2025
CLM-11822,2025,3,Valencia,Private Motor,Collision,235592.23,Closed,11/08/2025
CLM-11823,2025,3,Valencia,Private Motor,Windscreen,76611.09,Open,15/09/2025
CLM-11824,2025,3,Valencia,Private Motor,Collision,290763.99,Closed,28/08/2025
CLM-11825,2025,3,Valencia,Private Motor,Weather damage,314179.18,Closed,20/08/2025
CLM-11826,2025,3,Valencia,Private Motor,Third-party liability,1630430.61,Open,12/07/2025
CLM-11827,2025,3,Valencia,Private Motor,Third-party liability,614908.56,Closed,10/09/2025
CLM-11828,2025,3,Valencia,Private Motor,Collision,554273.59,Closed,28/09/2025
CLM-11829,2025,4,Andalusia,Commercial Fleet,Weather damage,99497.09,Open,23/12/2025
CLM-11830,2025,4,Andalusia,Commercial Fleet,Collision,252354.36,Closed,19/12/2025
CLM-11831,2025,4,Andalusia,Commercial Fleet,Total loss,437768.82,Open,04/12/2025
CLM-11832,2025,4,Andalusia,Commercial Fleet,Collision,366931.72,Closed,20/10/2025
CLM-11833,2025,4,Andalusia,Commercial Fleet,Collision,351433.52,Closed,16/12/2025
